TA_ID,TAMBON_T,TAMBON_E,AM_ID,LAT,LONG
360309,ต. ศรีสำราญ,Si Samran,3603,15.993,102.339
451406,ต. หนองขาม,Nong Kham,4514,15.8,103.867
400907,ต. บ้านฝาง,Ban Fang,4009,16.769,103.05
661002,ต. โพธิ์ไทรงาม,Pho Sai Ngam,6610,16.121,100.147
341504,ต. ท่าลาด,Tha Lat,3415,15.105,104.776
830305,ต. ไม้ขาว,Mai Khao,8303,8.147,98.318
410106,ต. โนนสูง,Non Sung,4101,17.287,102.846
440613,ต. หนองคูขาด,Nong Khu Khat,4406,15.938,102.989
670108,ต. ดงมูลเหล็ก,Dong Mun Lek,6701,16.478,101.203
220210,ต. ตรอกนอง,Trok Nong,2202,12.533,102.275
901003,ต. พังลา,Phang La,9010,6.773,100.464
400203,ต. โนนฆ้อง,Non Khong,4002,16.416,102.589
460502,ต. แจนแลน,Chaen Laen,4605,16.554,103.998
330703,ต. หนองเชียงทูน,Nong Chiang Thun,3307,14.875,104.101
490512,ต. คำบก,Kham Bok,4905,16.499,104.411
770608,ต. วังก์พง,Wang Phong,7706,12.447,99.911
620508,ต. หัวถนน,Hua Thanon,6205,16.267,99.631
102107,แขวง แสมดำ,,1021,13.605,100.395
450506,ต. อุ่มเม้า,Um Mao,4505,16.025,103.773
160509,ต. ลาดสาลี,Lat Sali,1605,14.723,100.487
620413,ต. เกาะตาล,Ko Tan,6204,16.103,99.788
440801,ต. ปะหลาน,Palan,4408,15.503,103.163
530702,ต. บ้านดารา,Ban Dara,5307,17.37,100.13
520607,ต. วิเชตนคร,Wichet Nakhon,5206,18.726,99.557
700717,ต. ธรรมเสน,Thammasen,7007,13.669,99.726
800613,ต. แม่เจ้าอยู่หัว,Mae Chao Yu Hua,8006,8.075,100.094
530114,ต. แสนตอ,Saen To,5301,17.651,100.365
160601,ต. ไผ่ใหญ่,Phai Yai,1606,15.089,100.459
342401,ต. ดอนมดแดง,Don Mot Daeng,3424,15.315,105.065
801611,ต. เกาะเพชร,Ko Phet,8016,8.112,100.291
140602,ต. เชียงรากน้อย,Chiang Rak Noi,1406,14.16,100.594
560310,ต. ร่มเย็น,Rom Yen,5603,19.511,100.504
300119,ต. หนองบัวศาลา,Nong Bua Sala,3001,14.899,102.152
670114,ต. น้ำร้อน,Nam Ron,6701,16.322,101.187
800119,ต. บางจาก,Bang Chak,8001,8.376,100.061
930513,ต. ชะมวง,Chamuang,9305,7.765,99.956
460117,ต. ขมิ้น,Khamin,4601,16.607,103.569
441007,ต. ดงยาง,Dong Yang,4410,15.757,103.296
220603,ต. หนองชิ่ม,Nong Chim,2206,12.417,102.178
160407,ต. ท่าดินดำ,Tha Din Dam,1604,15.15,101.134
661001,ต. ห้วยแก้ว,Huai Kaeo,6610,16.162,100.111
260310,ต. ศรีกะอาง,Si Ka-Ang,2603,14.308,101.117
450401,ต. หัวช้าง,Hua Chang,4504,15.845,103.569
330305,ต. หนองแวง,Nong Waeng,3303,15.194,104.658
331903,ต. หนองงูเหลือม,Nong Ngu Lueam,3319,14.836,104.653
402404,ต. หนองแซง,Nong Saeng,4024,16.175,102.809
270101,ต. สระแก้ว,Sa Kaeo,2701,13.803,102.077
470117,ต. เหล่าปอแดง,Lao Po Daeng,4701,17.137,104.212
440604,ต. วังไชย,Wang Chai,4406,15.986,103.064
720408,ต. องครักษ์,Ongkharak,7204,14.374,100.236
160302,ต. เกาะแก้ว,Ko Kaeo,1603,15.136,100.736
960406,ต. ตะปอเยาะ,Tapo Yo,9604,6.457,101.663
640301,ต. โตนด,Tanot,6403,16.839,99.824
931104,ต. ลำสินธุ์,Lam Sin,9311,7.495,99.875
620707,ต. จันทิมา,Chanthima,6207,16.57,99.791
740304,ต. โรงเข้,Rong Khe,7403,13.521,100.069
240605,ต. หนองยาว,Nong Yao,2406,13.816,101.351
570802,ต. ป่าสัก,Pa Sak,5708,20.28,100.003
341205,ต. หนองทันน้ำ,Nong Than Nam,3412,15.828,105.099
332201,ต. กุง,Kung,3322,15.474,104.084
342002,ต. สำโรง,Samrong,3420,15.38,105.233
302305,ต. บึงสำโรง,Bueng Samrong,3023,15.715,102.198
401508,ต. ดงเค็ง,Dong Kheng,4015,15.67,102.812
450404,ต. โคกล่าม,Khok Lam,4504,15.908,103.535
900306,ต. นาทับ,Na Thap,9003,7.035,100.7
300902,ต. ด่านจาก,Dan Chak,3009,15.162,102.095
520114,ต. บ้านเป้า,Ban Pao,5201,18.357,99.455
650507,ต. นครป่าหมาก,Nakhon Pa Mak,6505,16.609,100.351
361005,ต. กุดยม,Kut Yom,3610,16.417,102.202
830302,ต. ศรีสุนทร,Si Sunthon,8303,7.984,98.346
311704,ต. ดงอีจาน,Dong I Chan,3117,14.546,102.517
321504,ต. หนองแวง,Nong Waeng,3215,14.757,103.977
860504,ต. ทุ่งคาวัด,Thung Kha Wat,8605,9.748,99
460504,ต. จุมจัง,Chum Chang,4605,16.458,104.107
331202,ต. เมืองหลวง,Mueang Luang,3312,15.021,104.047
342004,ต. หนองกุง,Nong Kung,3420,15.444,105.185
501412,ต. ป่าไผ่,Pa Phai,5014,18.907,99.051
321304,ต. ตาวัง,Ta Wang,3213,14.609,104.016
920617,ต. ห้วยนาง,Huai Nang,9206,7.893,99.576
321305,ต. อาโพน,A Phon,3213,14.479,103.921
330306,ต. หนองแก้ว,Nong Kaeo,3303,15.143,104.702
601201,ต. ตากฟ้า,Tak Fa,6012,15.313,100.488
451301,ต. โพนทราย,Phon Sai,4513,15.497,104.005
321402,ต. โคกกลาง,Khok Klang,3214,14.49,103.249
310902,ต. มะเฟือง,Mafueang,3109,15.497,103.032
930903,ต. โคกสัก,Khok Sak,9309,7.39,100.145
411903,ต. นาพู่,Na Phu,4119,17.6,102.764
630204,ต. ตากตก,Tak Tok,6302,17.001,99.068
650610,ต. มะต้อง,Matong,6506,17.086,100.166
130401,ต. บึงบา,Bueng Ba,1304,14.112,100.824
800410,ต. ไสหร้า,Sai Ra,8004,8.437,99.547
610205,ต. โคกหม้อ,Khok Mo,6102,15.55,99.915
661105,ต. สำนักขุนเณร,Samnak Khun Nen,6611,16.042,100.568
460310,ต. เจ้าท่า,Chao Tha,4603,16.225,103.591
800106,ต. ท่าไร่,Tha Rai,8001,8.43,100.041
220313,ต. ตะกาดเง้า,Takat Ngao,2203,12.581,101.989
961105,ต. ริโก๋,Ri Ko,9611,6.057,101.845
920207,ต. โคกยาง,Khok Yang,9202,7.509,99.48
240702,ต. เมืองใหม่,Mueang Mai,2407,13.715,101.278
300613,ต. หินโคน,Hin Khon,3006,15.013,102.498
200702,ต. สุรศักดิ์,Surasak,2007,13.16,100.983
480401,ต. บ้านแพง,Ban Phaeng,4804,17.967,104.215
950501,ต. ยะหา,Yaha,9505,6.504,101.125
270507,ต. หนองแวง,Nong Waeng,2705,13.799,102.372
310509,ต. โคกสูง,Khok Sung,3105,14.806,102.562
370119,ต. นาแต้,Na Tae,3701,15.954,104.692
671002,ต. ท้ายดง,Thai Dong,6710,16.297,100.678
340415,ต. ยางขี้นก,Yang Khi Nok,3404,15.446,104.508
802203,ต. สวนขัน,Suan Khan,8022,8.416,99.643
341507,ต. คูเมือง,Khu Mueang,3415,15.08,104.865
330902,ต. เมืองแคน,Mueang Khaen,3309,15.351,104.214
320401,ต. จอมพระ,Chom Phra,3204,15.107,103.599
341511,ต. บุ่งหวาย,Bung Wai,3415,15.158,104.753
571604,ต. ป่าก่อดำ,Pa Ko Dam,5716,19.794,99.715
430801,ต. แก้งไก่,Kaeng Kai,4308,18.037,102.235
730206,ต. สระสี่มุม,Sa Si Mum,7302,14.065,100.003
640802,ต. นครเดิฐ,Nakhon Doet,6408,17.471,99.955
801601,ต. หัวไทร,Hua Sai,8016,8.037,100.286
490508,ต. โพนงาม,Phon Ngam,4905,16.675,104.435
570118,ต. ท่าสาย,Tha Sai,5701,19.837,99.851
400206,ต. บ้านฝาง,Ban Fang,4002,16.443,102.654
960509,ต. เฉลิม,Chaloem,9605,6.291,101.641
190905,ต. พุคำจาน,Phu Kham Chan,1909,14.744,100.847
390302,ต. บ้านถิ่น,Ban Thin,3903,16.987,102.527
960203,ต. พร่อน,Phron,9602,6.202,102.014
311011,ต. ผไทรินทร์,Phathai Rin,3110,14.917,102.777
490402,ต. หนองบัว,Nong Bua,4904,16.811,104.568
361003,ต. หนองคอนไทย,Nong Khon Thai,3610,16.461,102.181
340120,ต. ปะอาว,Pa-Ao,3401,15.365,104.716
380302,ต. หนองพันทา,,3803,18.129,103.384
110503,ต. แหลมฟ้าผ่า,Laem Fa Pha,1105,13.539,100.559
342202,ต. โคกก่อง,Khok Kong,3422,15.033,104.839
400712,ต. กุดน้ำใส,Kut Nam Sai,4007,16.697,102.789
412101,ต. หนองแสง,Nong Saeng,4121,17.172,102.842
450909,ต. ท่าสีดา,Tha Si Da,4509,16.2,104.215
250604,ต. บางยาง,Bang Yang,2506,13.94,101.175
350602,ต. หัวเมือง,Hua Mueang,3506,15.566,104.207
460510,ต. นาโก,Nako,4605,16.606,104.055
461209,ต. หนองหิน,Nong Hin,4612,16.823,103.397
440810,ต. หนองบัวแก้ว,Nong Bua Kaeo,4408,15.543,103.309
301104,ต. ชีวึก,Chiwuek,3011,15.351,102.099
370602,ต. คำพระ,Kham Phra,3706,15.761,104.518
480204,ต. โคกสว่าง,Khok Sawang,4802,17.145,104.465
601116,ต. ศาลเจ้าไก่ต่อ,San Chao Kai To,6011,15.788,99.669
250212,ต. นาแขม,Na Khaem,2502,14.052,101.723
570202,ต. เวียงชัย,Wiang Chai,5702,19.866,99.912
800501,ต. พิปูน,Phipun,8005,8.555,99.653
310716,ต. หนองบอน,Nong Bon,3107,14.542,103.143
530706,ต. บ้านหม้อ,Ban Mo,5307,17.256,100.123
320706,ต. หนองบัวบาน,Nong Bua Ban,3207,15.239,103.826
560804,ต. เชียงแรง,Chiang Raeng,5608,19.616,100.289
670701,ต. กองทูล,Kong Thun,6707,15.956,101.103
660302,ต. ไผ่ท่าโพ,Phai Tha Pho,6603,16.278,100.235
311008,ต. โคกสะอาด,Khok Sa-At,3110,15.154,102.902
570507,ต. เจริญเมือง,Charoen Mueang,5705,19.616,99.746
311702,ต. ทุ่งจังหัน,Thung Changhan,3117,14.566,102.558
350403,ต. สงเปือย,Song Pueai,3504,15.647,104.221
320709,ต. ไผ่,Phai,3207,15.324,103.895
570304,ต. บุญเรือง,Bunrueang,5703,19.989,100.347
640303,ต. บ้านป้อม,Ban Pom,6403,16.931,99.776
480808,ต. โพนสว่าง,Phon Sawang,4808,17.542,104.167
180206,ต. ไร่พัฒนา,Rai Phatthana,1802,15.333,100.225
760207,ต. หนองชุมพล,Nong Chumphon,7602,13.295,99.797
860204,ต. นากระตาม,Na Kratam,8602,10.606,99.184
440705,ต. หนองโพธิ์,Nong Pho,4407,15.755,103.13
230103,ต. หนองโสน,Nong Sano,2301,12.184,102.488
350813,ต. สร้างมิ่ง,Sang Ming,3508,16.095,104.506
301102,ต. โนนเมือง,Non Mueang,3011,15.416,102.116
240208,ต. บางกระเจ็ด,Bang Krachet,2402,13.852,101.208
310901,ต. พุทไธสง,Phutthaisong,3109,15.582,103.014
220508,ต. อ่างคีรี,Ang Khiri,2205,12.644,102.226
660604,ต. ท่าบัว,Tha Bua,6606,16.059,100.326
380108,ต. ไคสี,,3801,18.403,103.508
502003,ต. แสนไห,Saen Hai,5020,19.615,98.632
300106,ต. หนองระเวียง,Nong Rawiang,3001,14.946,102.199
160405,ต. ม่วงค่อม,Muang Khom,1604,15.078,101.024
301309,ต. หันห้วยทราย,Han Huai Sai,3013,15.611,102.656
471503,ต. ด่านม่วงคำ,Dan Muang Kham,4715,17.096,104.32
660301,ต. โพธิ์ประทับช้าง,Pho Prathap Chang,6603,16.323,100.3
440707,ต. หนองเม็ก,Nong Mek,4407,15.786,102.998
620502,ต. ท่ามะเขือ,Tha Makhuea,6205,16.261,99.752
341404,ต. หนองช้างใหญ่,Nong Chang Yai,3414,15.564,104.827
331505,ต. รุ่งระวี,Rung Rawi,3315,14.876,104.525
900313,ต. คลองเปียะ,Khlong Pia,9003,6.952,100.632
461503,ต. คำสร้างเที่ยง,Kham Sang Thiang,4615,16.814,103.546
940505,ต. ลุโบะยิไร,Lubo Yiri,9405,6.666,101.417
480110,ต. ท่าค้อ,Tha Kho,4801,17.316,104.746
330420,ต. ขนุน,Khanun,3304,14.602,104.798
440618,ต. หนองสิม,Nong Sim,4406,16.012,103.114
311505,ต. สำโรง,Samrong,3115,14.776,103.111
342402,ต. เหล่าแดง,Lao Daeng,3424,15.375,105.028
320305,ต. เมืองแก,Mueang Kae,3203,15.221,103.67
400109,ต. บ้านหว้า,Ban Wa,4001,16.384,102.713
440701,ต. นาเชือก,Na Chueak,4407,15.773,103.047
341403,ต. ดุมใหญ่,Dum Yai,3414,15.615,104.739
361201,ต. ช่องสามหมอ,Chong Sam Mo,3612,16.107,102.236
210507,ต. ชากบก,Chak Bok,2105,12.783,101.364
110201,ต. บางบ่อ,,1102,13.611,100.862
260408,ต. บางลูกเสือ,Bang Luk Suea,2604,14.054,101.066
350608,ต. บึงแก,Bueng Kae,3506,15.511,104.358
900903,ต. คูหาใต้,Khu Ha Tai,9009,7.173,100.263
430106,ต. วัดธาตุ,Wat That,4301,17.851,102.826
343203,ต. บุ่งมะแลง,Bung Malaeng,3432,15.238,105.045
330310,ต. อีปาด,I Pat,3303,15.223,104.5
720711,ต. ศรีสำราญ,Si Samran,7207,14.217,99.948
301002,ต. ใหม่,Mai,3010,15.152,102.287
361308,ต. ดงกลาง,Dong Klang,3613,16.533,101.983
540806,ต. ทุ่งแค้ว,Thung Khaeo,5408,18.32,100.12
860408,ต. บางน้ำจืด,Bang Nam Chuet,8604,10.022,99.142
460602,ต. สงเปลือย,Song Plueai,4606,16.626,104.119
400207,ต. โคกงาม,Khok Ngam,4002,16.582,102.6
430210,ต. หนองนาง,Nong Nang,4302,17.713,102.621
670312,ต. น้ำก้อ,Nam Ko,6703,16.794,101.158
312301,ต. เจริญสุข,Charoen Suk,3123,14.574,102.865
500512,ต. แม่โป่ง,Mae Pong,5005,18.847,99.196
260406,ต. ทรายมูล,Sai Mun,2604,14.123,101.069
620706,ต. บึงทับแรต,Bueng Thap Raet,6207,16.689,99.855
650609,ต. หนองแขม,Nong Khaem,6506,17.046,100.131
350606,ต. ม่วง,Muang,3506,15.473,104.324
650409,ต. บ่อทอง,Bo Thong,6504,16.631,100.134
400501,ต. ชุมแพ,Chum Phae,4005,16.526,102.074
720406,ต. สาลี,Sali,7204,14.286,100.221
220501,ต. มะขาม,Makham,2205,12.677,102.187
330415,ต. โนนสำราญ,Non Samran,3304,14.534,104.8
320501,ต. กังแอน,Kang Aen,3205,14.656,103.406
320716,ต. ทับใหญ่,Thap Yai,3207,15.41,103.89
311805,ต. ละลวด,Laluat,3118,14.78,102.745
341522,ต. เมืองศรีไค,Mueang Si Khai,3415,15.087,104.904
410617,ต. ดอนหายโศก,Don Hai Sok,4106,17.422,102.993
301501,ต. ในเมือง,Nai Mueang,3015,15.206,102.489
570704,ต. ป่าซาง,Pa Sang,5707,20.181,99.846
200703,ต. ทุ่งสุขลา,,2007,13.097,100.912
480311,ต. เวินพระบาท,Woen Phrabat,4803,17.509,104.676
400103,ต. โคกสี,Khok Si,4001,16.481,102.985
321006,ต. ดม,Dom,3210,14.575,103.856
412404,ต. คอนสาย,Khon Sai,4124,17.158,103.134
460305,ต. ธัญญา,Thanya,4603,16.259,103.567
310425,ต. หัวถนน,Hua Thanon,3104,14.661,102.648
320207,ต. สระขุด,Sa Khut,3202,15.44,103.15
440802,ต. ก้ามปู,Kam Pu,4408,15.558,103.222
411906,ต. นาบัว,Na Bua,4119,17.551,102.976
350407,ต. ดงแคนใหญ่,Dong Khaen Yai,3504,15.572,104.395
411801,ต. นางัว,Na Ngua,4118,17.741,102.215
320109,ต. สำโรง,Samrong,3201,14.802,103.627
312302,ต. ตาเป๊ก,Ta Pek,3123,14.568,102.924
801603,ต. ทรายขาว,Sai Khao,8016,8.04,100.226
400607,ต. ดงลาน,Dong Lan,4006,16.805,102.075
550603,ต. ผาตอ,Pha To,5506,19.214,100.774
900501,ต. เทพา,Thepha,9005,6.82,100.94
110303,ต. บางปลา,,1103,13.561,100.739
620403,ต. ยางสูง,Yang Sung,6204,16.124,99.857
302006,ต. กุดน้อย,Kut Noi,3020,14.931,101.753
341113,ต. ไหล่ทุ่ง,Lai Thung,3411,15.6,104.968
920704,ต. ท่าสะบ้า,Tha Saba,9207,7.69,99.523
530109,ต. งิ้วงาม,Ngio Ngam,5301,17.702,100.174
312304,ต. ถาวร,Thawon,3123,14.518,102.87
320505,ต. ทุ่งมน,Thung Mon,3205,14.72,103.282
401504,ต. ตะกั่วป่า,Takua Pa,4015,15.714,102.824
841201,ต. นาสาร,,8412,8.812,99.359
301505,ต. ท่าหลวง,Tha Luang,3015,15.282,102.547
320701,ต. รัตนบุรี,Rattana Buri,3207,15.311,103.843
340116,ต. กุดลาด,Kut Lat,3401,15.291,105
331702,ต. ห้วยตามอญ,Huai Ta Mon,3317,14.525,104.077
670317,ต. บุ่งคล้า,Bung Khla,6703,16.629,101.178
530107,ต. หาดกรวด,Hat Kruat,5301,17.562,100.199
340413,ต. กลางใหญ่,Klang Yai,3404,15.515,104.407
401501,ต. หนองสองห้อง,Nong Song Hong,4015,15.707,102.771
311201,ต. ปะคำ,Pakham,3112,14.454,102.721
620405,ต. แสนตอ,Saen To,6204,16.051,99.831
390115,ต. หนองหว้า,Nong Wa,3901,17.147,102.35
180109,ต. นางลือ,Nang Lue,1801,15.122,100.082
360203,ต. ลุ่มลำชี,Lum Lam Chi,3602,15.697,101.932
350703,ต. น้ำอ้อม,Nam Om,3507,15.397,104.28
390201,ต. นากลาง,Na Klang,3902,17.312,102.214
800305,ต. ขุนทะเล,Khun Thale,8003,8.344,99.848
500204,ต. ข่วงเปา,Khuang Pao,5002,18.472,98.726
490202,ต. นากอก,Na Kok,4902,16.346,104.614
800806,ต. สระแก้ว,Sa Kaeo,8008,8.752,99.867
350702,ต. กุดน้ำใส,Kut Nam Sai,3507,15.415,104.353
